Series_reference,Period,Subject,Suppressed,STATUS,UNITS,Magnitude,Data_value,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA2LA,2013.12,Business Data Collection - BDC,,F,Value,6,311.263195,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2014.03,Business Data Collection - BDC,,F,Value,6,308.943403,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2014.06,Business Data Collection - BDC,,F,Value,6,319.022527,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2014.09,Business Data Collection - BDC,,F,Value,6,320.939859,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2014.12,Business Data Collection - BDC,,F,Value,6,358.431057,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2015.03,Business Data Collection - BDC,,F,Value,6,345.894194,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2015.06,Business Data Collection - BDC,,F,Value,6,359.913438,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2015.09,Business Data Collection - BDC,,F,Value,6,358.424434,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2015.12,Business Data Collection - BDC,,F,Value,6,375.745611,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2016.03,Business Data Collection - BDC,,F,Value,6,382.791019,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2016.06,Business Data Collection - BDC,,F,Value,6,399.182948,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2016.09,Business Data Collection - BDC,,F,Value,6,387.388421,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2016.12,Business Data Collection - BDC,,F,Value,6,411.242435,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2017.03,Business Data Collection - BDC,,F,Value,6,416.587255,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2017.06,Business Data Collection - BDC,,F,Value,6,435.948703,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2017.09,Business Data Collection - BDC,,F,Value,6,433.199131,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2017.12,Business Data Collection - BDC,,F,Value,6,456.628181,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2018.03,Business Data Collection - BDC,,F,Value,6,454.354132,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2018.06,Business Data Collection - BDC,,F,Value,6,512.623321,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2018.09,Business Data Collection - BDC,,F,Value,6,467.511412,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2018.12,Business Data Collection - BDC,,F,Value,6,500.410381,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2019.03,Business Data Collection - BDC,,F,Value,6,474.625514,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2019.06,Business Data Collection - BDC,,F,Value,6,497.787046,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2019.09,Business Data Collection - BDC,,F,Value,6,501.084694,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2019.12,Business Data Collection - BDC,,F,Value,6,542.004041,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2020.03,Business Data Collection - BDC,,F,Value,6,522.515933,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2020.06,Business Data Collection - BDC,,F,Value,6,494.103249,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2020.09,Business Data Collection - BDC,,R,Value,6,527.991638,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2020.12,Business Data Collection - BDC,,R,Value,6,552.642812,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2021.03,Business Data Collection - BDC,,R,Value,6,569.142743,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2021.06,Business Data Collection - BDC,,R,Value,6,591.377584,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2021.09,Business Data Collection - BDC,,R,Value,6,594.340296,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2021.12,Business Data Collection - BDC,,R,Value,6,638.416718,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2022.03,Business Data Collection - BDC,,R,Value,6,735.805092,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2022.06,Business Data Collection - BDC,,R,Value,6,671.376587,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2022.09,Business Data Collection - BDC,,R,Value,6,666.239142,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2022.12,Business Data Collection - BDC,,R,Value,6,698.428213,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LA,2023.03,Business Data Collection - BDC,,F,Value,6,676.441368,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA2LS,2011.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2011.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2011.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2012.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2012.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2012.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2012.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2013.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2013.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2013.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2013.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2014.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2014.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2014.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2014.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2015.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2015.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2015.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2015.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2016.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2016.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2016.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2016.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2017.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2017.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2017.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2017.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2018.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2018.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2018.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2018.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2019.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2019.06,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2019.09,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2019.12,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2020.03,Business Data Collection - BDC,Y,R,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2020.06,Business Data Collection - BDC,Y,F,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2020.09,Business Data Collection - BDC,Y,F,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LS,2020.12,Business Data Collection - BDC,Y,F,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Seasonally adjusted,,
BDCQ.SEA2LT,2011.06,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2011.09,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2011.12,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2012.03,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2012.06,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2012.09,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2012.12,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2013.03,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2013.06,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2013.09,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2013.12,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2014.03,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
BDCQ.SEA2LT,2014.06,Business Data Collection - BDC,Y,C,Value,6,,Industry by employment variable,Total earnings,"Rental, Hiring and Real Estate Services",Trend,,
